"Adduct","AllGroups","Analog:Adduct","Analog:Compound_Name","Analog:Compound_Source","Analog:Data_Collector","Analog:GNPSLibraryURL","Analog:INCHI","Analog:Instrument","Analog:Ion_Source","Analog:IonMode","Analog:Library_Class","Analog:MassDiff","Analog:MQScore","Analog:MZErrorPPM","Analog:PI","Analog:SharedPeaks","Analog:Smiles","Analog:SpectrumID","ATTRIBUTE_Con/Inf","ATTRIBUTE_Gut_section","ATTRIBUTE_Organism","ATTRIBUTE_Pool","ATTRIBUTE_Time_point","charge","cluster index","componentindex","Compound_Name","Compound_Source","Data_Collector","DefaultGroups","G1","G2","G3","G4","G5","G6","GNPSGROUP:0","GNPSGROUP:1","GNPSGROUP:2","GNPSGROUP:3","GNPSGROUP:4","GNPSGROUP:ACN","GNPSGROUP:AM","GNPSGROUP:Blank","GNPSGROUP:c1","GNPSGROUP:c2","GNPSGROUP:c3","GNPSGROUP:Con","GNPSGROUP:Extraction_blank","GNPSGROUP:H","GNPSGROUP:Inf","GNPSGROUP:No_gut_section","GNPSGROUP:No_timepoint","GNPSGROUP:PBS","GNPSGROUP:PM","GNPSGROUP:R.prolixus_starved","GNPSGROUP:Starved","GNPSGROUP:T.cruzi_epi","GNPSGROUP:T.cruzi_tryp","GNPSLibraryURL","GNPSLinkout_Cluster","GNPSLinkout_Network","INCHI","Instrument","Ion_Source","IonMode","Library_Class","MassDiff","MQScore","MZErrorPPM","name","number of spectra","parent mass","PI","precursor mass","RTConsensus","RTMean","selected","shared name","SharedPeaks","Smiles","SpectrumID","sum(precursor intensity)","UniqueFileSources"
"","N/A","","","","","","","","","","","","","","","","","","Con","H,PM,AM","T.cruzi_tryp","c3,3,c2,c1,2","3,0,2","0","5000","19","","","","N/A","0.0","0.0","0.0","0.0","0.0","0.0","1691.1245138888826","0.0","94645.53185294154","136742.8688529409","0.0","0.0","39373.376385964875","0.0","238366.52466666757","344389.4474814808","2254.8326851851766","195003.60161111117","0.0","3386.3738859649225","0.0","0.0","0.0","0.0","234350.63096491242","0.0","0.0","0.0","219379.05181250008","","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=5a6231ed03724b088fa0055e33397038&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""5000.0"",""main.cluster index_upperinput"":""5000.0""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=19&task=5a6231ed03724b088fa0055e33397038&show=true","","","","","","","","","5000","7","501.4268","","501.4268","18.3826","18.3826","false","5000","","","","1.5795291730500005E7","N/A"
"","N/A","","","","","","","","","","","","","","","","","","Inf","H,PM","T.cruzi_tryp","3,1,2","3,0,1,2","0","7307","110","","","","N/A","0.0","0.0","0.0","0.0","0.0","0.0","7226.091430555572","2941.033367647063","1452.4662352941182","3134.119904411767","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","60.90356140350823","4765.539617283957","0.0","0.0","0.0","6711.179052631589","0.0","0.0","0.0","5361.2320694444525","","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=5a6231ed03724b088fa0055e33397038&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""7307.0"",""main.cluster index_upperinput"":""7307.0""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=110&task=5a6231ed03724b088fa0055e33397038&show=true","","","","","","","","","7307","5","735.5869","","735.5869","17.7463","17.7463","false","7307","","","","386008.70900000056","N/A"
"","N/A","","","","","","","","","","","","","","","","","","Inf,Con","H,PM,AM","T.cruzi_tryp,T.cruzi_epi","c3,3,c2,c1,1,2","4,3,0,1,2","0","13869","202","","","","N/A","0.0","0.0","0.0","0.0","0.0","0.0","375.710291666654","15686.522301470588","25076.800499999998","55358.20397058826","46216.901944444435","0.0","237.29071052630778","0.0","500.9470555555386","7779.779037037031","3317.8045740740654","3866.1768888888782","0.0","12881.611526315797","43632.921592592604","0.0","0.0","0.0","54379.816657894735","0.0","0.0","37775.56388333333","6217.030937500002","","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=5a6231ed03724b088fa0055e33397038&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""13869.0"",""main.cluster index_upperinput"":""13869.0""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=202&task=5a6231ed03724b088fa0055e33397038&show=true","","","","","","","","","13869","15","700.5498","","700.5498","20.1083","20.1083","false","13869","","","","3847426.977","N/A"
"","N/A","","","","","","","","","","","","","","","","","","Inf,Con","H,PM,AM","T.cruzi_tryp","c3,3,c2,c1,1,2","3,0,1,2","0","191","112","","","","N/A","0.0","0.0","0.0","0.0","0.0","0.0","56072.07372222221","16983.48116176468","7959.173191176473","5891.006720588233","0.0","0.0","8929.677710526325","0.0","48383.215370370315","52785.380351851825","38635.25283333335","46601.28285185183","0.0","24714.821964912273","2102.3438024691345","0.0","0.0","0.0","35565.91714912277","0.0","0.0","0.0","54791.57998611108","","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=5a6231ed03724b088fa0055e33397038&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""191.0"",""main.cluster index_upperinput"":""191.0""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=112&task=5a6231ed03724b088fa0055e33397038&show=true","","","","","","","","","191","23","309.5817","","309.5817","8.6764","8.6764","false","191","","","","3944993.7589999987","N/A"
"","N/A","M+H","""""""MLS000863599-01!2,3,6,8-tetrahydroxy-1,4,7-tris(3-methylbut-2-enyl)xanthen-9-one""""""","NIH Natural Product Library","VVP/LMS","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000079729","N/A","qTof","LC-ESI","Positive","1","5.926480000000001","0.813242","12738.9","Dorrestein","10","CC(=CCc1c(O)cc2oc3c(CC=C(C)C)c(O)c(O)c(CC=C(C)C)c3c(=O)c2c1O)C","CCMSLIB00000079729","Inf,Con","H,PM,AM","T.cruzi_epi","c3,3,c2,c1,1,2","4,3,0,1,2","0","16083","11","","","","N/A","0.0","0.0","0.0","0.0","0.0","0.0","179154.34288888887","229047.29852941175","95397.42074999999","217983.51675000007","635296.4014722221","0.0","230504.74636842107","0.0","292112.432","294427.11483333335","312139.0315555555","299559.52612962964","0.0","137487.75584210522","188306.72841975308","0.0","0.0","0.0","325291.12267543864","0.0","0.0","439079.62909444445","0.0","","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=5a6231ed03724b088fa0055e33397038&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""16083.0"",""main.cluster index_upperinput"":""16083.0""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=11&task=5a6231ed03724b088fa0055e33397038&show=true","","","","","","","","","16083","44","459.3015","","459.3015","15.6783","15.6783","false","16083","","","","3.95171666185E7","N/A"
"","N/A","M+H","Spectral Match to 1,2-Dipentadecanoyl-sn-glycero-3-phosphocholine from NIST14","Isolated","Data deposited by negarg","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00003138058","N/A","HCD","ESI","Positive","3","12.0752","0.981885","17090.6","Data from Pieter C. Dorrestein","6","N/A","CCMSLIB00003138058","Inf,Starved,Con","PM,AM","T.cruzi_tryp,T.cruzi_epi,R.prolixus_starved","c3,3,c2,c1,1,2","No_timepoint,4,3,0,1,2","0","2223","21","","","","N/A","0.0","0.0","0.0","0.0","0.0","0.0","210886.64601388894","96019.28147794116","56219.7932720589","48883.785161764696","19123.529749999994","0.0","240135.34178947375","0.0","82660.33577777789","79438.15107407409","67337.36975925919","76478.6188703704","0.0","0.0","94431.67433333334","0.0","7986.526366666696","0.0","4838.897596491217","13310.877277777827","13310.877277777827","70265.9564222222","104441.63432638896","","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=5a6231ed03724b088fa0055e33397038&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""2223.0"",""main.cluster index_upperinput"":""2223.0""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=21&task=5a6231ed03724b088fa0055e33397038&show=true","","","","","","","","","2223","57","694.4638","","694.4638","12.8184","12.8184","false","2223","","","","1.3963531645000003E7","N/A"
"","N/A","","","","","","","","","","","","","","","","","","Inf,Con","H,PM,AM","T.cruzi_tryp","c3,3,c2,c1,1,2","3,0,1,2","0","114","6","","","","N/A","0.0","0.0","0.0","0.0","0.0","0.0","105848.19181944444","79081.44604411769","19819.87781617648","34909.43970588232","0.0","0.0","49283.08378070177","0.0","61661.78377777781","103437.91103703709","203232.13114814815","122777.27532098768","0.0","47247.79239473688","18300.66374691357","0.0","0.0","0.0","103948.30039473681","0.0","0.0","0.0","158712.68145138893","","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=5a6231ed03724b088fa0055e33397038&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""114.0"",""main.cluster index_upperinput"":""114.0""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=6&task=5a6231ed03724b088fa0055e33397038&show=true","","","","","","","","","114","18","504.3593","","504.3593","16.1096","16.1096","false","114","","","","1.1427313064499998E7","N/A"
"","N/A","","","","","","","","","","","","","","","","","","Inf,Con","PM","T.cruzi_epi","c3,3,c2,c1,1,2","4,3,0,1,2","0","14501","10","","","","N/A","0.0","0.0","0.0","0.0","0.0","0.0","848.4371250000011","14392.917360294114","29057.38864705883","40145.68541911764","106625.69008333338","0.0","0.0","0.0","39449.59640740739","28277.36377777778","28601.553444444457","32109.504543209874","0.0","0.0","31070.763623456794","0.0","0.0","0.0","89782.48634210527","0.0","0.0","56862.241350000004","0.0","","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=5a6231ed03724b088fa0055e33397038&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""14501.0"",""main.cluster index_upperinput"":""14501.0""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=10&task=5a6231ed03724b088fa0055e33397038&show=true","","","","","","","","","14501","23","618.1551","","618.1551","7.5712","7.5712","false","14501","","","","5117601.7215","N/A"
"","N/A","[M+H]+","3-[(2S,3R,4S,5R,6R)-6-[[(2R,3R,4R,5S,6S)-3,5-dihydroxy-6-methyl-4-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxymethyl]-3,4,5-trihydroxyoxan-2-yl]oxy-5,7-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one","isolated","MoNA:VF-NPL-QEHF015400","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00004706463","InChI=1S/C33H40O19/c1-10-19(37)23(41)25(43)32(48-10)51-29-20(38)11(2)47-31(27(29)45)46-9-17-21(39)24(42)26(44)33(50-17)52-30-22(40)18-15(36)7-14(35)8-16(18)49-28(30)12-3-5-13(34)6-4-12/h3-8,10-11,17,19-21,23-27,29,31-39,41-45H,9H2,1-2H3/t10-,11-,17+,19-,20-,21-,23+,24-,25+,26+,27+,29+,31+,32-,33-/m0/s1","ESI-QFT","N/A","positive","3","33.7704","0.7108939999999999","45560.3","MoNA","14","N/A","CCMSLIB00004706463","Inf,Starved,Blank,Con","H,PM,No_gut_section,AM","T.cruzi_tryp,T.cruzi_epi,R.prolixus_starved,PBS,Extraction_blank","c3,3,c2,c1,1,2","No_timepoint,3,0,1,2","0","804","6","","","","N/A","0.0","0.0","0.0","0.0","0.0","0.0","21377.746722222255","18897.711676470593","22433.628639705898","26253.00586029414","0.0","0.0","3568.8170526315744","113354.13600000025","2550.48216666667","1954.0129629629878","4099.77596296296","2868.090364197539","62930.57400000048","34310.16221052635","21275.014487654335","132246.4920000003","112431.11703333339","201562.4100000001","12096.096114035076","99220.86705555546","99220.86705555546","4681.291172222238","21309.37899305556","","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=5a6231ed03724b088fa0055e33397038&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""804.0"",""main.cluster index_upperinput"":""804.0""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=6&task=5a6231ed03724b088fa0055e33397038&show=true","","","","","","","","","804","43","707.4536","","707.4536","19.2794","19.2794","false","804","","","","3642058.2485000025","N/A"
"","N/A","","","","","","","","","","","","","","","","","","Inf,Starved,Blank,Con","H,PM,No_gut_section,AM","T.cruzi_tryp,T.cruzi_epi,R.prolixus_starved,PBS,Extraction_blank","c3,3,c2,c1,1,2","No_timepoint,4,3,0,1,2","0","404","124","","","","N/A","0.0","0.0","0.0","0.0","0.0","0.0","64452.702541666644","50419.831632352936","56932.21174264707","46919.25430882353","45116.25733333329","0.0","47456.5921140351","70530.38428571427","67692.07507407408","60891.78375925927","68892.98140740737","65825.61341358024","98362.55400000009","65815.06516666667","45526.79859876543","82285.44833333332","61041.47376666665","66208.34266666653","52367.90042982454","46878.82405555554","46878.82405555554","40018.03762222222","75248.9164861111","","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=5a6231ed03724b088fa0055e33397038&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""404.0"",""main.cluster index_upperinput"":""404.0""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=124&task=5a6231ed03724b088fa0055e33397038&show=true","","","","","","","","","404","114","575.4123","","575.4123","12.3369","12.3369","false","404","","","","9935167.479500001","N/A"
"M+H","N/A","M+H","Spectral Match to 1-Stearoyl-2-myristoyl-sn-glycero-3-phosphocholine from NIST14","Isolated","Data deposited by negarg","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00003136641","N/A","HCD","ESI","Positive","3","56.1392","0.9698209999999999","76424.4","Data from Pieter C. Dorrestein","6","N/A","CCMSLIB00003136641","Inf,Starved,Con","PM,AM","T.cruzi_tryp,T.cruzi_epi,R.prolixus_starved","c3,3,c2,c1,1,2","No_timepoint,4,3,0,1,2","0","2189","21","Spectral Match to 1,2-Ditetradecanoyl-sn-glycero-3-phosphocholine from NIST14","Isolated","Data deposited by negarg","N/A","0.0","0.0","0.0","0.0","0.0","0.0","8076.348388888898","7433.41390441177","7846.911566176464","9190.244205882349","32247.011611111124","0.0","8184.763482456137","0.0","15256.153500000006","15352.085611111095","16744.871388888892","15784.370166666666","0.0","0.0","7481.274123456791","0.0","2979.53983333334","0.0","25661.030991228075","4965.899722222233","4965.899722222233","15719.750327777772","6524.161916666673","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00003135973","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=5a6231ed03724b088fa0055e33397038&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""2189.0"",""main.cluster index_upperinput"":""2189.0""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=21&task=5a6231ed03724b088fa0055e33397038&show=true","N/A","HCD","ESI","Positive","3","0.07519529999999999","0.9590000000000001","110.825","2189","45","678.4328","Data from Pieter C. Dorrestein","678.4328","11.5076","11.5076","false","2189","6","N/A","CCMSLIB00003135973","1929210.2849999997","N/A"
"","N/A","[M-H]-","(E)-5-(1,2,4a,5-tetramethyl-7-oxo-3,4,8,8a-tetrahydro-2H-naphthalen-1-yl)-3-methylpent-2-enoic acid","isolated","MoNA:VF-NPL-QEHF006826","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00004697889","InChI=1S/C20H30O3/c1-13(10-18(22)23)6-8-19(4)14(2)7-9-20(5)15(3)11-16(21)12-17(19)20/h10-11,14,17H,6-9,12H2,1-5H3,(H,22,23)/b13-10+","ESI-QFT","N/A","negative","3","67.9412","0.78594","214182.0","MoNA","6","N/A","CCMSLIB00004697889","Inf","H,PM,AM","T.cruzi_epi","3,1,2","3,1,2","0","15925","36","","","","N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19822.878772058808","3735.3921323529357","388.2757132352935","0.0","0.0","5785.202666666661","0.0","0.0","0.0","0.0","0.0","0.0","4229.752596491224","10051.636851851843","0.0","0.0","0.0","4268.949736842102","0.0","0.0","9046.473166666658","0.0","","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=5a6231ed03724b088fa0055e33397038&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""15925.0"",""main.cluster index_upperinput"":""15925.0""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=36&task=5a6231ed03724b088fa0055e33397038&show=true","","","","","","","","","15925","7","385.1532","","385.1532","11.8606","11.8606","false","15925","","","","814182.5849999993","N/A"
"","N/A","","","","","","","","","","","","","","","","","","Inf,Starved,Blank,Con","H,PM,No_gut_section,AM","T.cruzi_tryp,T.cruzi_epi,R.prolixus_starved,PBS,Extraction_blank","c3,3,c2,c1,1,2","No_timepoint,4,3,0,1,2","0","12894","2","","","","N/A","0.0","0.0","0.0","0.0","0.0","0.0","99428.41711111103","84475.90189705888","97984.93583088231","121203.36001470579","216496.598388889","0.0","88673.22224561409","150895.6572857143","95085.22444444458","110579.07031481473","121956.50514814828","109206.9333024692","182588.32266666682","116398.38764035077","105348.46861728387","176044.9335","147554.2480000001","169501.5443333332","120121.92826315797","128560.45766666686","128560.45766666686","183383.32902777777","12145.665874999999","","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=5a6231ed03724b088fa0055e33397038&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""12894.0"",""main.cluster index_upperinput"":""12894.0""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=5a6231ed03724b088fa0055e33397038&show=true","","","","","","","","","12894","111","722.5255","","722.5255","19.5749","19.5749","false","12894","","","","1.9592301275499996E7","N/A"
"","N/A","M+H","""""""MLS000863599-01!2,3,6,8-tetrahydroxy-1,4,7-tris(3-methylbut-2-enyl)xanthen-9-one""""""","NIH Natural Product Library","VVP/LMS","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000079729","N/A","qTof","LC-ESI","Positive","1","5.92661","0.793284","12739.1","Dorrestein","10","CC(=CCc1c(O)cc2oc3c(CC=C(C)C)c(O)c(O)c(CC=C(C)C)c3c(=O)c2c1O)C","CCMSLIB00000079729","Inf,Starved,Blank,Con","H,PM,No_gut_section,AM","T.cruzi_tryp,T.cruzi_epi,R.prolixus_starved,PBS,Extraction_blank","c3,3,c2,c1,1,2","No_timepoint,4,3,0,1,2","0","12228","11","","","","N/A","0.0","0.0","0.0","0.0","0.0","0.0","301806.94216666673","330319.2977647058","640861.2356029411","543173.4605808823","427593.0094444446","0.0","446105.03521052626","667665.4837142854","162283.84738888885","134467.784740741","100244.680074074","132332.10406790127","792190.761333333","423804.227385965","603199.6106975308","778943.064333333","873370.5542666665","765695.3673333331","323160.3658947367","936322.2142222222","936322.2142222222","565538.1686722222","120550.4682708333","","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=5a6231ed03724b088fa0055e33397038&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""12228.0"",""main.cluster index_upperinput"":""12228.0""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=11&task=5a6231ed03724b088fa0055e33397038&show=true","","","","","","","","","12228","71","459.3014","","459.3014","15.7943","15.7943","false","12228","","","","7.267862721E7","N/A"
"","N/A","","","","","","","","","","","","","","","","","","Inf,Starved,Con","H,PM,AM","T.cruzi_tryp,R.prolixus_starved","c3,3,c2,c1,1,2","No_timepoint,3,0,1,2","0","1637","6","","","","N/A","0.0","0.0","0.0","0.0","0.0","0.0","23537.943069444475","33726.42090441174","15590.330485294135","11409.086404411762","0.0","0.0","17217.131859649115","0.0","21511.40824074078","3528.6805185185167","3290.4884074073816","9443.525722222226","0.0","19738.75271929823","25925.301308641974","0.0","793.2350000000027","0.0","13513.826201754417","1322.058333333338","1322.058333333338","0.0","39789.93040972223","","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=5a6231ed03724b088fa0055e33397038&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""1637.0"",""main.cluster index_upperinput"":""1637.0""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=6&task=5a6231ed03724b088fa0055e33397038&show=true","","","","","","","","","1637","29","683.4192","","683.4192","17.9732","17.9732","false","1637","","","","2876773.5145","N/A"
"","N/A","M+H","PC(0:0/14:0); [M+H]+ C22H47N1O7P1","Commercial","Thomas Metz","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00003125768","N/A","CID; Velos","LC-ESI","Positive","1","67.0167","0.736979","143412.0","Thomas Metz","6","N/A","CCMSLIB00003125768","Inf,Con","AM","T.cruzi_tryp,T.cruzi_epi","3,c2,c1,1,2","3,0,1,2","0","4309","63","","","","N/A","0.0","0.0","0.0","0.0","0.0","0.0","22304.15480555558","1543.7392794117668","5147.752573529422","6394.754727941181","0.0","0.0","16983.8859649123","0.0","4746.276037037038","4266.637277777785","0.0","3004.3044382716075","0.0","0.0","8947.31901851853","0.0","0.0","0.0","0.0","0.0","0.0","1607.6849666666708","11435.970180555565","","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=5a6231ed03724b088fa0055e33397038&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""4309.0"",""main.cluster index_upperinput"":""4309.0""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=63&task=5a6231ed03724b088fa0055e33397038&show=true","","","","","","","","","4309","9","534.3177","","534.3177","8.6427","8.6427","false","4309","","","","968081.500000001","N/A"
